<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
NASDAQ 100;D;20170124;000000;5066.11;5108.22;5065.7;5101.72;0;0
NASDAQ 100;D;20170125;000000;5101.39;5153.14;5101.06;5150.69;0;0
NASDAQ 100;D;20170126;000000;5151.76;5168.2;5148.85;5156.55;0;0
NASDAQ 100;D;20170127;000000;5156.92;5172.43;5150.18;5166.71;0;0
NASDAQ 100;D;20170128;000000;5166.89;5168.06;5166.89;5168.06;0;0
NASDAQ 100;D;20170129;000000;5168.06;5168.06;5168.06;5168.06;0;0
NASDAQ 100;D;20170130;000000;5146.41;5146.88;5098.34;5128.83;0;0
NASDAQ 100;D;20170131;000000;5128.03;5129.33;5086.33;5115.49;0;0
NASDAQ 100;D;20170201;000000;5116.77;5162.46;5116.77;5152.11;0;0
NASDAQ 100;D;20170202;000000;5152.69;5162.56;5129.01;5146.82;0;0
NASDAQ 100;D;20170203;000000;5147.7;5165.24;5147.58;5160.25;0;0
NASDAQ 100;D;20170204;000000;5161.6;5161.6;5161.6;5161.6;0;0
NASDAQ 100;D;20170205;000000;5161.6;5161.6;5161.6;5161.6;0;0
NASDAQ 100;D;20170206;000000;5154.18;5167.65;5148.06;5167.36;0;0
NASDAQ 100;D;20170207;000000;5167.19;5196.25;5167.19;5185.1;0;0
NASDAQ 100;D;20170208;000000;5185.9;5201.57;5168.98;5195.49;0;0
NASDAQ 100;D;20170209;000000;5195.69;5221.62;5195.35;5211.48;0;0
NASDAQ 100;D;20170210;000000;5211.83;5234.27;5211.83;5226.81;0;0
NASDAQ 100;D;20170211;000000;5226.01;5226.69;5226.01;5226.69;0;0
NASDAQ 100;D;20170212;000000;5226.69;5226.69;5226.69;5226.69;0;0
NASDAQ 100;D;20170213;000000;5242.49;5262.42;5241;5256.04;0;0
NASDAQ 100;D;20170214;000000;5256.5;5271.1;5238.69;5270.22;0;0
NASDAQ 100;D;20170215;000000;5270.88;5304.34;5264.44;5301.35;0;0
NASDAQ 100;D;20170216;000000;5301.85;5316.79;5287.54;5299.09;0;0
NASDAQ 100;D;20170217;000000;5300.64;5322.88;5291.7;5322.88;0;0
NASDAQ 100;D;20170218;000000;5323.58;5324.72;5323.19;5324.72;0;0
NASDAQ 100;D;20170219;000000;5324.72;5324.72;5324.72;5324.72;0;0
NASDAQ 100;D;20170220;000000;5324.72;5324.72;5324.72;5324.72;0;0
NASDAQ 100;D;20170221;000000;5334.57;5353.16;5330.47;5350.63;0;0
NASDAQ 100;D;20170222;000000;5349.94;5354.73;5335.8;5351.5;0;0
NASDAQ 100;D;20170223;000000;5351.24;5358.53;5309.99;5331.67;0;0
NASDAQ 100;D;20170224;000000;5331.68;5342.01;5304.01;5342.01;0;0
NASDAQ 100;D;20170225;000000;5341.51;5343.31;5341.51;5343.31;0;0
NASDAQ 100;D;20170226;000000;5343.31;5343.31;5343.31;5343.31;0;0
NASDAQ 100;D;20170227;000000;5330.56;5347.88;5322.13;5347.88;0;0
NASDAQ 100;D;20170228;000000;5347.4;5347.55;5316.72;5331.1;0;0
NASDAQ 100;D;20170301;000000;5330.71;5398.43;5330.31;5389.65;0;0
NASDAQ 100;D;20170302;000000;5389.67;5390.99;5355.53;5363.55;0;0
NASDAQ 100;D;20170303;000000;5363.26;5373.11;5344.48;5372.29;0;0
NASDAQ 100;D;20170304;000000;5372.63;5373.48;5372.05;5373.48;0;0
NASDAQ 100;D;20170305;000000;5373.48;5373.48;5373.48;5373.48;0;0
NASDAQ 100;D;20170306;000000;5352.61;5368.27;5338.65;5359.02;0;0
NASDAQ 100;D;20170307;000000;5360.34;5373.26;5341.43;5349.03;0;0
NASDAQ 100;D;20170308;000000;5350.06;5375.77;5348.77;5360.05;0;0
NASDAQ 100;D;20170309;000000;5360;5370.66;5336.08;5363.61;0;0
NASDAQ 100;D;20170310;000000;5363.68;5394.65;5363.68;5385.14;0;0
NASDAQ 100;D;20170311;000000;5385.88;5385.9;5385.88;5385.9;0;0
NASDAQ 100;D;20170312;000000;5385.9;5385.9;5385.9;5385.9;0;0
NASDAQ 100;D;20170313;000000;5387.73;5396.39;5382.02;5394.57;0;0
NASDAQ 100;D;20170314;000000;5382.79;5384.88;5360.7;5382.17;0;0
NASDAQ 100;D;20170315;000000;5392.48;5426.84;5375.88;5416.25;0;0
NASDAQ 100;D;20170316;000000;5421.48;5423.66;5399.27;5412.08;0;0
NASDAQ 100;D;20170317;000000;5413.47;5423.28;5406.81;5408.76;0;0
NASDAQ 100;D;20170318;000000;5408.76;5408.76;5408.76;5408.76;0;0
NASDAQ 100;D;20170319;000000;5408.76;5408.76;5408.76;5408.76;0;0
NASDAQ 100;D;20170320;000000;5406;5426.47;5400.16;5413.31;0;0
NASDAQ 100;D;20170321;000000;5433.28;5439.58;5328.71;5332.53;0;0
NASDAQ 100;D;20170322;000000;5332.64;5372.27;5327.25;5367.55;0;0
NASDAQ 100;D;20170323;000000;5356.71;5375.43;5346.3;5355.14;0;0
NASDAQ 100;D;20170324;000000;5376.33;5392.28;5345.96;5364;0;0
NASDAQ 100;D;20170325;000000;5364;5364;5364;5364;0;0
NASDAQ 100;D;20170326;000000;5364;5364;5364;5364;0;0
NASDAQ 100;D;20170327;000000;5320.96;5383.22;5316.02;5374.27;0;0
NASDAQ 100;D;20170328;000000;5371.9;5422.25;5363.29;5407.21;0;0
NASDAQ 100;D;20170329;000000;5410.14;5433.36;5405.1;5430.27;0;0
NASDAQ 100;D;20170330;000000;5430.31;5446.51;5425.3;5439.74;0;0
NASDAQ 100;D;20170331;000000;5431.18;5451.5;5427.5;5436.23;0;0
NASDAQ 100;D;20170401;000000;5436.23;5436.23;5436.23;5436.23;0;0
NASDAQ 100;D;20170402;000000;5436.23;5436.23;5436.23;5436.23;0;0
NASDAQ 100;D;20170403;000000;5440.2;5453.44;5403.44;5432.2;0;0
NASDAQ 100;D;20170404;000000;5415.53;5441.24;5415.38;5440.41;0;0
NASDAQ 100;D;20170405;000000;5447.27;5479.86;5409.11;5418.52;0;0
NASDAQ 100;D;20170406;000000;5418.52;5435.06;5407.87;5420.88;0;0
NASDAQ 100;D;20170407;000000;5420.94;5434.17;5400.12;5418.37;0;0
NASDAQ 100;D;20170408;000000;5418.37;5418.37;5418.37;5418.37;0;0
NASDAQ 100;D;20170409;000000;5418.37;5418.37;5418.37;5418.37;0;0
NASDAQ 100;D;20170410;000000;5423.57;5442.71;5406.58;5421.68;0;0
NASDAQ 100;D;20170411;000000;5413.82;5422.79;5359.25;5398.4;0;0
NASDAQ 100;D;20170412;000000;5394.62;5399.55;5370.24;5377.03;0;0
NASDAQ 100;D;20170413;000000;5370.69;5398.99;5353.59;5353.59;0;0
NASDAQ 100;D;20170414;000000;5353.59;5353.59;5353.59;5353.59;0;0
NASDAQ 100;D;20170415;000000;5353.59;5353.59;5353.59;5353.59;0;0
NASDAQ 100;D;20170416;000000;5353.59;5353.59;5353.59;5353.59;0;0
NASDAQ 100;D;20170417;000000;5369.21;5399.2;5367.59;5399.2;0;0
NASDAQ 100;D;20170418;000000;5383.74;5405.54;5377.91;5391.66;0;0
NASDAQ 100;D;20170419;000000;5416.3;5431;5392.28;5399.64;0;0
NASDAQ 100;D;20170420;000000;5422.47;5455.88;5413.32;5443.53;0;0
NASDAQ 100;D;20170421;000000;5447.28;5450.81;5430.22;5442.05;0;0
NASDAQ 100;D;20170422;000000;5442.05;5442.05;5442.05;5442.05;0;0
NASDAQ 100;D;20170423;000000;5442.05;5442.05;5442.05;5442.05;0;0
NASDAQ 100;D;20170424;000000;5503.75;5513.54;5494.57;5508.03;0;0
NASDAQ 100;D;20170425;000000;5508.03;5557.93;5508.03;5548.19;0;0
NASDAQ 100;D;20170426;000000;5553.6;5563.97;5538.14;5541.09;0;0
NASDAQ 100;D;20170427;000000;5541.09;5573.21;5541.09;5571.28;0;0
NASDAQ 100;D;20170428;000000;5571.28;5600;5571.28;5583.53;0;0
NASDAQ 100;D;20170429;000000;5583.53;5583.53;5583.53;5583.53;0;0
NASDAQ 100;D;20170430;000000;5583.53;5583.53;5583.53;5583.53;0;0
NASDAQ 100;D;20170501;000000;5602.44;5640.48;5600.31;5629.63;0;0
NASDAQ 100;D;20170502;000000;5642.41;5645.08;5625.49;5644.07;0;0
NASDAQ 100;D;20170503;000000;5624.87;5629.78;5608.16;5625.16;0;0
NASDAQ 100;D;20170504;000000;5625.16;5633.49;5606.14;5626.32;0;0
NASDAQ 100;D;20170505;000000;5640.61;5646.09;5619.61;5646.09;0;0
NASDAQ 100;D;20170506;000000;5646.09;5646.09;5646.09;5646.09;0;0
NASDAQ 100;D;20170507;000000;5646.09;5646.09;5646.09;5646.09;0;0
NASDAQ 100;D;20170508;000000;5649.18;5659.07;5638;5659.07;0;0
NASDAQ 100;D;20170509;000000;5667.63;5691.21;5664;5678.31;0;0
NASDAQ 100;D;20170510;000000;5681.33;5683.64;5661.45;5681.68;0;0
NASDAQ 100;D;20170511;000000;5662.59;5675.5;5637.44;5674.22;0;0
NASDAQ 100;D;20170512;000000;5674.22;5687.42;5672.03;5686.81;0;0
NASDAQ 100;D;20170513;000000;5686.81;5686.81;5686.81;5686.81;0;0
NASDAQ 100;D;20170514;000000;5686.81;5686.81;5686.81;5686.81;0;0
NASDAQ 100;D;20170515;000000;5687.77;5706.61;5683.31;5704.48;0;0
NASDAQ 100;D;20170516;000000;5715.15;5724.69;5699.42;5724.59;0;0
NASDAQ 100;D;20170517;000000;5724.44;5724.44;5578.38;5580.86;0;0
NASDAQ 100;D;20170518;000000;5580.55;5644.87;5568.47;5626.31;0;0
NASDAQ 100;D;20170519;000000;5626.31;5673.63;5626.31;5651.56;0;0
NASDAQ 100;D;20170520;000000;5651.56;5651.56;5651.56;5651.56;0;0
NASDAQ 100;D;20170521;000000;5651.56;5651.56;5651.56;5651.56;0;0
NASDAQ 100;D;20170522;000000;5662.95;5701.05;5661.59;5699.45;0;0
NASDAQ 100;D;20170523;000000;5699.4;5716.55;5690.2;5703.35;0;0
NASDAQ 100;D;20170524;000000;5720.56;5732.57;5705.17;5730.3;0;0
NASDAQ 100;D;20170525;000000;5748.18;5793.13;5738.86;5778.37;0;0
NASDAQ 100;D;20170526;000000;5781.99;5790.17;5771.85;5788.07;0;0
NASDAQ 100;D;20170527;000000;5788.07;5788.07;5788.07;5788.07;0;0
NASDAQ 100;D;20170528;000000;5788.36;5788.36;5788.36;5788.36;0;0
NASDAQ 100;D;20170529;000000;5788.36;5788.36;5788.36;5788.36;0;0
NASDAQ 100;D;20170530;000000;5785.38;5799.99;5781.37;5794.43;0;0
NASDAQ 100;D;20170531;000000;5794.63;5813.09;5762.56;5789.79;0;0
NASDAQ 100;D;20170601;000000;5788.8;5816.51;5779.92;5816.51;0;0
NASDAQ 100;D;20170602;000000;5834.41;5881.22;5825.74;5881.22;0;0
NASDAQ 100;D;20170603;000000;5881.22;5881.22;5881.22;5881.22;0;0
NASDAQ 100;D;20170604;000000;5881.46;5881.46;5881.46;5881.46;0;0
NASDAQ 100;D;20170605;000000;5881.21;5888.92;5871.09;5878.12;0;0
NASDAQ 100;D;20170606;000000;5869.23;5890.88;5848.32;5856.77;0;0
NASDAQ 100;D;20170607;000000;5871.77;5883.19;5845.96;5877.59;0;0
NASDAQ 100;D;20170608;000000;5894.7;5895.18;5852.75;5885.3;0;0
NASDAQ 100;D;20170609;000000;5885.3;5897.69;5669.27;5740.01;0;0
NASDAQ 100;D;20170610;000000;5740.01;5740.01;5740.01;5740.01;0;0
NASDAQ 100;D;20170611;000000;5741.94;5741.94;5741.94;5741.94;0;0
NASDAQ 100;D;20170612;000000;5677.16;5716.2;5633.34;5708.18;0;0
NASDAQ 100;D;20170613;000000;5740.17;5760.54;5709.17;5751.82;0;0
NASDAQ 100;D;20170614;000000;5773.89;5774.19;5682.35;5727.07;0;0
NASDAQ 100;D;20170615;000000;5661.69;5707.37;5634.58;5700.89;0;0
NASDAQ 100;D;20170616;000000;5694.21;5695.74;5656.68;5681.48;0;0
NASDAQ 100;D;20170617;000000;5681.48;5681.48;5681.48;5681.48;0;0
NASDAQ 100;D;20170618;000000;5681.48;5681.48;5681.48;5681.48;0;0
NASDAQ 100;D;20170619;000000;5729.61;5776.37;5724.49;5772.22;0;0
NASDAQ 100;D;20170620;000000;5762.39;5772.17;5725.01;5726.31;0;0
NASDAQ 100;D;20170621;000000;5740.58;5784.26;5737.01;5782.39;0;0
NASDAQ 100;D;20170622;000000;5782.39;5802.46;5767.87;5779.87;0;0
NASDAQ 100;D;20170623;000000;5775.04;5810.13;5759.7;5803.11;0;0
NASDAQ 100;D;20170624;000000;5803.11;5803.11;5803.11;5803.11;0;0
NASDAQ 100;D;20170625;000000;5803.11;5803.11;5803.11;5803.11;0;0
NASDAQ 100;D;20170626;000000;5832.31;5845.15;5766.35;5777.59;0;0
NASDAQ 100;D;20170627;000000;5777.59;5777.59;5671.6;5671.6;0;0
NASDAQ 100;D;20170628;000000;5693.48;5757.23;5660.58;5753.03;0;0
NASDAQ 100;D;20170629;000000;5723.5;5723.66;5599.44;5653.02;0;0
NASDAQ 100;D;20170630;000000;5676.26;5681.9;5637.74;5646.92;0;0
NASDAQ 100;D;20170701;000000;5646.92;5646.92;5646.92;5646.92;0;0
NASDAQ 100;D;20170702;000000;5646.92;5646.92;5646.92;5646.92;0;0
NASDAQ 100;D;20170703;000000;5680.36;5684.98;5592.53;5596.96;0;0
NASDAQ 100;D;20170704;000000;5596.96;5596.96;5596.96;5596.96;0;0
NASDAQ 100;D;20170705;000000;5611;5663.6;5593.93;5648.82;0;0
NASDAQ 100;D;20170706;000000;5606.42;5628.84;5579.64;5597.9;0;0
NASDAQ 100;D;20170707;000000;5618.85;5673.02;5618.85;5656.47;0;0
NASDAQ 100;D;20170708;000000;5656.47;5656.47;5656.47;5656.47;0;0
NASDAQ 100;D;20170709;000000;5656.47;5656.47;5656.47;5656.47;0;0
NASDAQ 100;D;20170710;000000;5662.71;5708.62;5650.26;5694.15;0;0
NASDAQ 100;D;20170711;000000;5687.03;5717.91;5667.58;5709.8;0;0
NASDAQ 100;D;20170712;000000;5709.8;5785;5709.8;5778.95;0;0
NASDAQ 100;D;20170713;000000;5785.32;5806.18;5777.21;5793.36;0;0
NASDAQ 100;D;20170714;000000;5793.36;5844.8;5793.36;5838.08;0;0
NASDAQ 100;D;20170715;000000;5838.08;5838.08;5838.08;5838.08;0;0
NASDAQ 100;D;20170716;000000;5838.08;5838.08;5838.08;5838.08;0;0
NASDAQ 100;D;20170717;000000;5845.15;5860.64;5830.25;5839.74;0;0
NASDAQ 100;D;20170718;000000;5832.73;5880.55;5818.2;5880.1;0;0
NASDAQ 100;D;20170719;000000;5898.26;5922.33;5895.54;5916.16;0;0
NASDAQ 100;D;20170720;000000;5928.86;5932.61;5896.61;5921.22;0;0
NASDAQ 100;D;20170721;000000;5905.83;5921.52;5890.25;5921.52;0;0
NASDAQ 100;D;20170722;000000;5921.52;5921.52;5921.52;5921.52;0;0
NASDAQ 100;D;20170723;000000;5921.52;5921.52;5921.52;5921.52;0;0
NASDAQ 100;D;20170724;000000;5920.93;5950.58;5912.74;5941.37;0;0
NASDAQ 100;D;20170725;000000;5927;5945.06;5916.29;5930.65;0;0
NASDAQ 100;D;20170726;000000;5944.16;5954.28;5939.17;5950.73;0;0
NASDAQ 100;D;20170727;000000;5994.02;5995.77;5847.05;5917.03;0;0
NASDAQ 100;D;20170728;000000;5883.7;5918.31;5868.92;5908.92;0;0
NASDAQ 100;D;20170729;000000;5908.92;5908.92;5908.92;5908.92;0;0
NASDAQ 100;D;20170730;000000;5908.92;5908.92;5908.92;5908.92;0;0
NASDAQ 100;D;20170731;000000;5928.68;5932.37;5871.79;5880.33;0;0
NASDAQ 100;D;20170801;000000;5900.91;5905.29;5880.45;5895.17;0;0
NASDAQ 100;D;20170802;000000;5933.99;5936.05;5859.81;5914.23;0;0
NASDAQ 100;D;20170803;000000;5914.23;5917.47;5879.72;5891.2;0;0
NASDAQ 100;D;20170804;000000;5899.69;5912.56;5877.32;5899.91;0;0
NASDAQ 100;D;20170805;000000;5899.91;5899.91;5899.91;5899.91;0;0
NASDAQ 100;D;20170806;000000;5899.91;5899.91;5899.91;5899.91;0;0
NASDAQ 100;D;20170807;000000;5909.42;5936.79;5903.75;5934.73;0;0
NASDAQ 100;D;20170808;000000;5922.64;5972.93;5910.5;5926.35;0;0
NASDAQ 100;D;20170809;000000;5879.51;5920.71;5866.25;5919.39;0;0
NASDAQ 100;D;20170810;000000;5880.13;5887.27;5783.36;5788.19;0;0
NASDAQ 100;D;20170811;000000;5793.32;5844.6;5785.26;5831.53;0;0
NASDAQ 100;D;20170812;000000;5831.53;5831.53;5831.53;5831.53;0;0
NASDAQ 100;D;20170813;000000;5831.53;5831.53;5831.53;5831.53;0;0
NASDAQ 100;D;20170814;000000;5878.64;5916.32;5878;5908.17;0;0
NASDAQ 100;D;20170815;000000;5917.06;5919.75;5893.85;5907.73;0;0
NASDAQ 100;D;20170816;000000;5920.85;5944.98;5899.56;5917.42;0;0
NASDAQ 100;D;20170817;000000;5896.31;5903.87;5796.5;5796.5;0;0
NASDAQ 100;D;20170818;000000;5796.32;5831.03;5770.48;5790.91;0;0
NASDAQ 100;D;20170819;000000;5790.91;5790.91;5790.91;5790.91;0;0
NASDAQ 100;D;20170820;000000;5790.91;5790.91;5790.91;5790.91;0;0
NASDAQ 100;D;20170821;000000;5791.04;5804.3;5750.5;5786.54;0;0
NASDAQ 100;D;20170822;000000;5817.4;5879;5817.02;5873.33;0;0
NASDAQ 100;D;20170823;000000;5842.14;5864.78;5840.71;5851.78;0;0
NASDAQ 100;D;20170824;000000;5863.99;5871.87;5802.77;5834.44;0;0
NASDAQ 100;D;20170825;000000;5854.82;5870.38;5815.6;5822.53;0;0
NASDAQ 100;D;20170826;000000;5822.53;5822.53;5822.53;5822.53;0;0
NASDAQ 100;D;20170827;000000;5822.53;5822.53;5822.53;5822.53;0;0
NASDAQ 100;D;20170828;000000;5839.27;5852.8;5821.87;5838.08;0;0
NASDAQ 100;D;20170829;000000;5785.29;5871.79;5785.22;5862.14;0;0
NASDAQ 100;D;20170830;000000;5870.88;5940.57;5865.34;5932.9;0;0
NASDAQ 100;D;20170831;000000;5948.88;5995.45;5945.95;5988.6;0;0
NASDAQ 100;D;20170901;000000;6001.82;6009.61;5972.27;5987.9;0;0
NASDAQ 100;D;20170902;000000;5987.9;5987.9;5987.9;5987.9;0;0
NASDAQ 100;D;20170903;000000;5987.9;5987.9;5987.9;5987.9;0;0
NASDAQ 100;D;20170904;000000;5987.9;5987.9;5987.9;5987.9;0;0
NASDAQ 100;D;20170905;000000;5967.18;5980.91;5890.25;5932.73;0;0
NASDAQ 100;D;20170906;000000;5949.54;5964.38;5910.31;5951.13;0;0
NASDAQ 100;D;20170907;000000;5951.13;5980.13;5943.89;5964.31;0;0
NASDAQ 100;D;20170908;000000;5957.04;5958.81;5907.96;5913.37;0;0
NASDAQ 100;D;20170909;000000;5913.37;5913.37;5913.37;5913.37;0;0
NASDAQ 100;D;20170910;000000;5913.37;5913.37;5913.37;5913.37;0;0
NASDAQ 100;D;20170911;000000;5962.76;5990.87;5960.98;5980.53;0;0
NASDAQ 100;D;20170912;000000;5998.69;6002.97;5968.17;5995.57;0;0
NASDAQ 100;D;20170913;000000;5995.64;6004.46;5974.88;6004.38;0;0
NASDAQ 100;D;20170914;000000;5982.23;5997.23;5965.22;5968.82;0;0
NASDAQ 100;D;20170915;000000;5968.82;6009.44;5957.85;5985.89;0;0
NASDAQ 100;D;20170916;000000;5985.89;5985.89;5985.89;5985.89;0;0
NASDAQ 100;D;20170917;000000;5988;5988;5988;5988;0;0
NASDAQ 100;D;20170918;000000;5997.51;6012.95;5963.17;5981.12;0;0
NASDAQ 100;D;20170919;000000;5991.93;5998.24;5971.17;5991.08;0;0
NASDAQ 100;D;20170920;000000;5987.03;5994.53;5927.7;5973.6;0;0
NASDAQ 100;D;20170921;000000;5965.6;5965.6;5915.74;5934.91;0;0
NASDAQ 100;D;20170922;000000;5912.59;5937.59;5911.48;5932.32;0;0
NASDAQ 100;D;20170923;000000;5932.32;5932.32;5932.32;5932.32;0;0
NASDAQ 100;D;20170924;000000;5932.32;5932.32;5932.32;5932.32;0;0
NASDAQ 100;D;20170925;000000;5904.06;5908.47;5839.89;5867.35;0;0
NASDAQ 100;D;20170926;000000;5893.18;5908.47;5862.99;5881.34;0;0
NASDAQ 100;D;20170927;000000;5912.96;5957.75;5900.35;5937.79;0;0
NASDAQ 100;D;20170928;000000;5920.65;5939.22;5908.62;5933.07;0;0
NASDAQ 100;D;20170929;000000;5941.78;5980.22;5930.82;5979.3;0;0
NASDAQ 100;D;20170930;000000;5979.3;5979.3;5979.3;5979.3;0;0
NASDAQ 100;D;20171001;000000;5979.3;5979.3;5979.3;5979.3;0;0
NASDAQ 100;D;20171002;000000;5989.03;6005.2;5955.83;5981.92;0;0
NASDAQ 100;D;20171003;000000;5986.85;5999.19;5976.65;5995.06;0;0
NASDAQ 100;D;20171004;000000;5983.31;6009.81;5976.12;5998.84;0;0
NASDAQ 100;D;20171005;000000;6018.27;6059.21;6014.77;6056.28;0;0
NASDAQ 100;D;20171006;000000;6057.14;6064.67;6037.02;6064.57;0;0
NASDAQ 100;D;20171007;000000;6064.57;6064.57;6064.57;6064.57;0;0
NASDAQ 100;D;20171008;000000;6064.57;6064.57;6064.57;6064.57;0;0
NASDAQ 100;D;20171009;000000;6072.07;6078.8;6051.33;6058.53;0;0
NASDAQ 100;D;20171010;000000;6078.27;6084.14;6036.72;6063.52;0;0
NASDAQ 100;D;20171011;000000;6062.73;6082.25;6052.44;6081.25;0;0
NASDAQ 100;D;20171012;000000;6072.21;6093.76;6063.47;6069.99;0;0
NASDAQ 100;D;20171013;000000;6094.72;6100.06;6087.03;6092.45;0;0
NASDAQ 100;D;20171014;000000;6092.45;6092.45;6092.45;6092.45;0;0
NASDAQ 100;D;20171015;000000;6092.45;6092.45;6092.45;6092.45;0;0
NASDAQ 100;D;20171016;000000;6108.66;6115.53;6095.63;6114.53;0;0
NASDAQ 100;D;20171017;000000;6111.32;6122.82;6103.66;6122.61;0;0
NASDAQ 100;D;20171018;000000;6128.91;6129.49;6106.85;6114.35;0;0
NASDAQ 100;D;20171019;000000;6074.26;6092.62;6051.47;6092.62;0;0
NASDAQ 100;D;20171020;000000;6114.69;6122.56;6102.16;6108.82;0;0
NASDAQ 100;D;20171021;000000;6108.82;6108.82;6108.82;6108.82;0;0
NASDAQ 100;D;20171022;000000;6108.82;6108.82;6108.82;6108.82;0;0
NASDAQ 100;D;20171023;000000;6122.24;6122.24;6061.08;6067.83;0;0
NASDAQ 100;D;20171024;000000;6078.1;6090.89;6057.69;6080.22;0;0
NASDAQ 100;D;20171025;000000;6069.35;6087.58;6011.24;6055.04;0;0
NASDAQ 100;D;20171026;000000;6056.05;6066.61;6035.95;6037.87;0;0
NASDAQ 100;D;20171027;000000;6137.94;6223.51;6129.79;6213.47;0;0
NASDAQ 100;D;20171028;000000;6213.47;6213.47;6213.47;6213.47;0;0
NASDAQ 100;D;20171029;000000;6213.47;6213.47;6213.47;6213.47;0;0
NASDAQ 100;D;20171030;000000;6209.8;6250.85;6202.53;6227.59;0;0
NASDAQ 100;D;20171031;000000;6241.88;6258.42;6229.15;6248.56;0;0
NASDAQ 100;D;20171101;000000;6274.23;6276.66;6224.58;6248.65;0;0
NASDAQ 100;D;20171102;000000;6238.29;6243.74;6194.58;6236.39;0;0
NASDAQ 100;D;20171103;000000;6266.19;6297.62;6237.65;6295.58;0;0
NASDAQ 100;D;20171104;000000;6295.58;6295.58;6295.58;6295.58;0;0
NASDAQ 100;D;20171105;000000;6295.58;6295.58;6295.58;6295.58;0;0
NASDAQ 100;D;20171106;000000;6291.84;6318.58;6291.84;6313.9;0;0
NASDAQ 100;D;20171107;000000;6314.89;6328.58;6299.53;6318.23;0;0
NASDAQ 100;D;20171108;000000;6318.83;6346.98;6308.62;6345.82;0;0
NASDAQ 100;D;20171109;000000;6345.81;6345.81;6248.29;6311.52;0;0
NASDAQ 100;D;20171110;000000;6311.32;6313.17;6284.22;6308.45;0;0
NASDAQ 100;D;20171111;000000;6308.19;6309.07;6308.19;6309.07;0;0
NASDAQ 100;D;20171112;000000;6309.07;6309.07;6309.07;6309.07;0;0
NASDAQ 100;D;20171113;000000;6286.01;6325.18;6285.97;6315.71;0;0
NASDAQ 100;D;20171114;000000;6315.82;6316.18;6263.77;6294.54;0;0
NASDAQ 100;D;20171115;000000;6294.26;6294.26;6228.15;6259.84;0;0
NASDAQ 100;D;20171116;000000;6258.36;6352.47;6258.36;6338.61;0;0
NASDAQ 100;D;20171117;000000;6338.75;6345.56;6308.48;6314.54;0;0
NASDAQ 100;D;20171118;000000;6314.11;6314.51;6314.11;6314.51;0;0
NASDAQ 100;D;20171119;000000;6314.51;6314.51;6314.51;6314.51;0;0
NASDAQ 100;D;20171120;000000;6319.57;6324.59;6301.88;6309.28;0;0
NASDAQ 100;D;20171121;000000;6308.75;6380.07;6308.45;6378.2;0;0
NASDAQ 100;D;20171122;000000;6378.58;6391.16;6371.74;6386.16;0;0
NASDAQ 100;D;20171123;000000;6385.12;6386.12;6385.12;6386.12;0;0
NASDAQ 100;D;20171124;000000;6393.33;6410.77;6389.4;6409.29;0;0
NASDAQ 100;D;20171125;000000;6409.29;6409.29;6409.29;6409.29;0;0
NASDAQ 100;D;20171126;000000;6409.29;6409.29;6409.29;6409.29;0;0
NASDAQ 100;D;20171127;000000;6409.52;6420.21;6392.01;6406.33;0;0
NASDAQ 100;D;20171128;000000;6406.03;6426.04;6385.32;6420.14;0;0
NASDAQ 100;D;20171129;000000;6422.46;6422.56;6279.43;6311.05;0;0
NASDAQ 100;D;20171130;000000;6310.37;6374.19;6310.13;6367.24;0;0
NASDAQ 100;D;20171201;000000;6364.72;6365.56;6245.41;6336.61;0;0
NASDAQ 100;D;20171202;000000;6335.67;6337.87;6335.67;6337.87;0;0
NASDAQ 100;D;20171203;000000;6337.87;6337.87;6337.87;6337.87;0;0
NASDAQ 100;D;20171204;000000;6380.68;6380.77;6256.81;6266.45;0;0
NASDAQ 100;D;20171205;000000;6265.05;6337.06;6235.77;6264.98;0;0
NASDAQ 100;D;20171206;000000;6265.02;6304.1;6234.22;6294.17;0;0
NASDAQ 100;D;20171207;000000;6293.88;6333.29;6290.65;6315.3;0;0
NASDAQ 100;D;20171208;000000;6316.71;6377.55;6316.28;6342.51;0;0
NASDAQ 100;D;20171209;000000;6343.51;6344.57;6343.51;6344.57;0;0
NASDAQ 100;D;20171210;000000;6344.57;6344.57;6344.57;6344.57;0;0
NASDAQ 100;D;20171211;000000;6351.24;6394.38;6347.91;6393.4;0;0
NASDAQ 100;D;20171212;000000;6393.04;6403.5;6371.69;6382.77;0;0
NASDAQ 100;D;20171213;000000;6384.49;6416.83;6383.65;6396.03;0;0
NASDAQ 100;D;20171214;000000;6396.26;6423.68;6386.25;6391.89;0;0
NASDAQ 100;D;20171215;000000;6391.22;6470.91;6389.91;6462.92;0;0
NASDAQ 100;D;20171216;000000;6463.09;6466.32;6463.09;6466.32;0;0
NASDAQ 100;D;20171217;000000;6466.32;6466.32;6466.32;6466.32;0;0
NASDAQ 100;D;20171218;000000;6504.59;6522.7;6495.18;6515.74;0;0
NASDAQ 100;D;20171219;000000;6515.95;6515.95;6462.79;6479.19;0;0
NASDAQ 100;D;20171220;000000;6479.46;6504.55;6447.94;6473.66;0;0
NASDAQ 100;D;20171221;000000;6473.79;6501.52;6467.78;6475.4;0;0
NASDAQ 100;D;20171222;000000;6474.65;6474.65;6449;6466.98;0;0
